date,number,state
2024-06-27,777,GA
2024-06-27,062,GA
2024-06-28,429,GA
2024-06-28,891,GA
2024-06-28,302,GA
2024-06-29,036,GA
2024-06-29,177,GA
2024-06-29,586,GA
2024-06-30,970,GA
2024-06-30,771,GA
2024-06-30,135,GA
2024-07-01,757,GA
2024-07-01,938,GA
2024-07-01,671,GA
2024-07-02,241,GA
2024-07-02,220,GA
2024-07-02,774,GA
2024-07-03,348,GA
2024-07-03,557,GA
2024-07-03,182,GA
2024-07-04,539,GA
2024-07-04,336,GA
2024-07-04,352,GA
2024-07-05,231,GA
2024-07-05,436,GA
2024-07-05,416,GA
2024-07-06,106,GA
2024-07-06,702,GA
2024-07-06,505,GA
2024-07-07,827,GA
2024-07-07,167,GA
2024-07-07,097,GA
2024-07-08,931,GA
2024-07-08,083,GA
2024-07-08,434,GA
2024-07-09,097,GA
2024-07-09,189,GA
2024-07-09,904,GA
2024-07-10,548,GA
2024-07-10,686,GA
2024-07-10,983,GA
2024-07-11,428,GA
2024-07-11,728,GA
2024-07-11,860,GA
2024-07-12,066,GA
2024-07-12,428,GA
2024-07-12,459,GA
2024-07-13,891,GA
2024-07-13,252,GA
2024-07-13,874,GA
2024-07-14,830,GA
2024-07-14,873,GA
2024-07-14,510,GA
2024-07-15,761,GA
2024-07-15,729,GA
2024-07-15,983,GA
2024-07-16,264,GA
2024-07-16,338,GA
2024-07-16,073,GA
2024-07-17,816,GA
2024-07-17,799,GA
2024-07-17,297,GA
2024-07-18,693,GA
2024-07-18,666,GA
2024-07-18,039,GA
2024-07-19,411,GA
2024-07-19,906,GA
2024-07-19,847,GA
2024-07-20,990,GA
2024-07-20,985,GA
2024-07-20,450,GA
2024-07-21,997,GA
2024-07-21,779,GA
2024-07-21,707,GA
2024-07-22,051,GA
2024-07-22,082,GA
2024-07-22,588,GA
2024-07-23,617,GA
2024-07-23,692,GA
2024-07-23,082,GA
2024-07-24,960,GA
2024-07-24,940,GA
2024-07-24,805,GA
2024-07-25,787,GA
2024-07-25,010,GA
2024-07-25,675,GA
2024-07-26,519,GA
2024-07-26,008,GA
2024-07-26,957,GA
2024-07-27,603,GA
2024-07-27,619,GA
2024-07-27,126,GA
2024-07-28,880,GA
2024-07-28,706,GA
2024-07-28,995,GA
2024-07-29,397,GA
2024-07-29,580,GA
2024-07-29,136,GA
2024-07-30,560,GA
2024-07-30,331,GA
2024-07-30,905,GA
2024-07-31,370,GA
2024-07-31,616,GA
2024-07-31,302,GA
2024-08-01,457,GA
2024-08-01,613,GA
2024-08-01,900,GA
2024-08-02,585,GA
2024-08-02,770,GA
2024-08-02,212,GA
2024-08-03,055,GA
2024-08-03,818,GA
2024-08-03,055,GA
2024-08-04,012,GA
2024-08-04,824,GA
2024-08-04,086,GA
2024-08-05,872,GA
2024-08-05,601,GA
2024-08-05,590,GA
2024-08-06,188,GA
2024-08-06,433,GA
2024-08-06,539,GA
2024-08-07,157,GA
2024-08-07,155,GA
2024-08-07,202,GA
2024-08-08,099,GA
2024-08-08,608,GA
2024-08-08,290,GA
2024-08-09,637,GA
2024-08-09,540,GA
2024-08-09,344,GA
2024-08-10,050,GA
2024-08-10,237,GA
2024-08-10,836,GA
2024-08-11,275,GA
2024-08-11,364,GA
2024-08-11,083,GA
2024-08-12,155,GA
2024-08-12,740,GA
2024-08-12,407,GA
2024-08-13,749,GA
2024-08-13,911,GA
2024-08-13,053,GA
2024-08-14,763,GA
2024-08-14,874,GA
2024-08-14,094,GA
2024-08-15,823,GA
2024-08-15,755,GA
2024-08-15,415,GA
2024-08-16,496,GA
2024-08-16,955,GA
2024-08-16,155,GA
2024-08-17,844,GA
2024-08-17,066,GA
2024-08-17,281,GA
2024-08-18,330,GA
2024-08-18,203,GA
2024-08-18,463,GA
2024-08-19,461,GA
2024-08-19,618,GA
2024-08-19,206,GA
2024-08-20,850,GA
2024-08-20,039,GA
2024-08-20,127,GA
2024-08-21,999,GA
2024-08-21,470,GA
2024-08-21,247,GA
2024-08-22,375,GA
2024-08-22,983,GA
2024-08-22,031,GA
2024-08-23,047,GA
2024-08-23,229,GA
2024-08-23,310,GA
2024-08-24,326,GA
2024-08-24,520,GA
2024-08-24,526,GA
2024-08-25,053,GA
2024-08-25,853,GA
2024-08-25,770,GA
2024-08-26,085,GA
2024-08-26,674,GA
2024-08-26,031,GA
2024-08-27,898,GA
2024-08-27,310,GA
2024-08-27,307,GA
2024-08-28,761,GA
2024-08-28,975,GA
2024-08-28,475,GA
2024-08-29,146,GA
2024-08-29,071,GA
2024-08-29,675,GA
2024-08-30,112,GA
2024-08-30,683,GA
2024-08-30,332,GA
2024-08-31,786,GA
2024-08-31,917,GA
2024-08-31,048,GA
2024-09-01,279,GA
2024-09-01,930,GA
2024-09-01,234,GA
2024-09-02,384,GA
2024-09-02,789,GA
2024-09-02,041,GA
2024-09-03,300,GA
2024-09-03,975,GA
2024-09-03,086,GA
2024-09-04,474,GA
2024-09-04,189,GA
2024-09-04,712,GA
2024-09-05,284,GA
2024-09-05,989,GA
2024-09-05,437,GA
2024-09-06,685,GA
2024-09-06,025,GA
2024-09-06,709,GA
2024-09-07,769,GA
2024-09-07,140,GA
2024-09-07,709,GA
2024-09-08,688,GA
2024-09-08,802,GA
2024-09-08,133,GA
2024-09-09,635,GA
2024-09-09,478,GA
2024-09-09,121,GA
2024-09-10,230,GA
2024-09-10,598,GA
2024-09-10,740,GA
2024-09-11,468,GA
2024-09-11,834,GA
2024-09-11,439,GA
2024-09-12,908,GA
2024-09-12,210,GA
2024-09-12,809,GA
2024-09-13,861,GA
2024-09-13,785,GA
2024-09-13,475,GA
2024-09-14,826,GA
2024-09-14,946,GA
2024-09-14,293,GA
2024-09-15,940,GA
2024-09-15,837,GA
2024-09-15,517,GA
2024-09-16,843,GA
2024-09-16,259,GA
2024-09-16,587,GA
2024-09-17,596,GA
2024-09-17,554,GA
2024-09-17,777,GA
2024-09-18,154,GA
2024-09-18,212,GA
2024-09-18,551,GA
2024-09-19,403,GA
2024-09-19,806,GA
2024-09-19,311,GA
2024-09-20,097,GA
2024-09-20,881,GA
2024-09-20,362,GA
2024-09-21,442,GA
2024-09-21,595,GA
2024-09-21,727,GA
2024-09-22,532,GA
2024-09-22,258,GA
2024-09-22,043,GA
2024-09-23,556,GA
2024-09-23,723,GA
2024-09-23,893,GA
2024-09-24,814,GA
2024-09-24,799,GA
2024-09-24,511,GA
2024-09-25,560,GA
2024-09-25,248,GA
2024-09-25,413,GA
2024-09-26,730,GA
2024-09-26,904,GA
2024-09-26,680,GA
2024-09-27,361,GA
2024-09-27,232,GA
2024-09-27,855,GA
2024-09-28,838,GA
2024-09-28,176,GA
2024-09-28,936,GA
2024-09-29,618,GA
2024-09-29,200,GA
2024-09-29,890,GA
2024-09-30,887,GA
2024-09-30,820,GA
2024-09-30,964,GA
2024-10-01,872,GA
2024-10-01,915,GA
2024-10-01,570,GA
2024-10-02,338,GA
2024-10-02,719,GA
2024-10-02,091,GA
2024-10-03,628,GA
2024-10-03,630,GA
2024-10-03,950,GA
2024-10-04,176,GA
2024-10-04,006,GA
2024-10-04,083,GA
2024-10-05,972,GA
2024-10-05,623,GA
2024-10-05,275,GA
2024-10-06,274,GA
2024-10-06,783,GA
2024-10-06,990,GA
2024-10-07,203,GA
2024-10-07,775,GA
2024-10-07,385,GA
2024-10-08,443,GA
2024-10-08,255,GA
2024-10-08,705,GA
2024-10-09,564,GA
2024-10-09,785,GA
2024-10-09,843,GA
2024-10-10,661,GA
2024-10-10,117,GA
2024-10-10,683,GA
2024-10-11,580,GA
2024-10-11,493,GA
2024-10-11,963,GA
2024-10-12,211,GA
2024-10-12,693,GA
2024-10-12,532,GA
2024-10-13,905,GA
2024-10-13,583,GA
2024-10-13,600,GA
2024-10-14,992,GA
2024-10-14,327,GA
2024-10-14,902,GA
2024-10-15,876,GA
2024-10-15,502,GA
2024-10-15,614,GA
2024-10-16,749,GA
2024-10-16,384,GA
2024-10-16,723,GA
2024-10-17,738,GA
2024-10-17,621,GA
2024-10-17,061,GA
2024-10-18,049,GA
2024-10-18,979,GA
2024-10-18,952,GA
2024-10-19,177,GA
2024-10-19,667,GA
2024-10-19,717,GA
2024-10-20,581,GA
2024-10-20,769,GA
2024-10-20,543,GA
2024-10-21,191,GA
2024-10-21,115,GA
2024-10-21,528,GA
2024-10-22,364,GA
2024-10-22,908,GA
2024-10-22,656,GA
2024-10-23,887,GA
2024-10-23,500,GA
2024-10-23,714,GA
2024-10-24,321,GA
2024-10-24,815,GA
2024-10-24,611,GA
2024-10-25,639,GA
2024-10-25,469,GA
2024-10-25,282,GA
2024-10-26,535,GA
2024-10-26,848,GA
2024-10-26,187,GA
2024-10-27,072,GA
2024-10-27,599,GA
2024-10-27,227,GA
2024-10-28,270,GA
2024-10-28,351,GA
2024-10-28,536,GA
2024-10-29,403,GA
2024-10-29,363,GA
2024-10-29,951,GA
2024-10-30,215,GA
2024-10-30,305,GA
2024-10-30,001,GA
2024-10-31,216,GA
2024-10-31,203,GA
2024-10-31,528,GA
2024-11-01,154,GA
2024-11-01,210,GA
2024-11-01,545,GA
2024-11-02,505,GA
2024-11-02,213,GA
2024-11-02,216,GA
2024-11-03,381,GA
2024-11-03,371,GA
2024-11-03,337,GA
2024-11-04,943,GA
2024-11-04,601,GA
2024-11-04,983,GA
2024-11-05,350,GA
2024-11-05,012,GA
2024-11-05,125,GA
2024-11-06,390,GA
2024-11-06,168,GA
2024-11-06,920,GA
2024-11-07,615,GA
2024-11-07,096,GA
2024-11-07,373,GA
2024-11-08,944,GA
2024-11-08,556,GA
2024-11-08,242,GA
2024-11-09,068,GA
2024-11-09,296,GA
2024-11-09,964,GA
2024-11-10,530,GA
2024-11-10,448,GA
2024-11-10,719,GA
2024-11-11,879,GA
2024-11-11,581,GA
2024-11-11,567,GA
2024-11-12,593,GA
2024-11-12,265,GA
2024-11-12,777,GA
2024-11-13,489,GA
2024-11-13,834,GA
2024-11-13,495,GA
2024-11-14,939,GA
2024-11-14,647,GA
2024-11-14,580,GA
2024-11-15,688,GA
2024-11-15,538,GA
2024-11-15,690,GA
2024-11-16,159,GA
2024-11-16,128,GA
2024-11-16,080,GA
2024-11-17,942,GA
2024-11-17,226,GA
2024-11-17,483,GA
2024-11-18,373,GA
2024-11-18,338,GA
2024-11-18,253,GA
2024-11-19,263,GA
2024-11-19,360,GA
2024-11-19,634,GA
2024-11-20,487,GA
2024-11-20,654,GA
2024-11-20,172,GA
2024-11-21,814,GA
2024-11-21,922,GA
2024-11-21,853,GA
2024-11-22,454,GA
2024-11-22,194,GA
2024-11-22,492,GA
2024-11-23,550,GA
2024-11-23,473,GA
2024-11-23,273,GA
2024-11-24,521,GA
2024-11-24,792,GA
2024-11-24,135,GA
2024-11-25,399,GA
2024-11-25,561,GA
2024-11-25,906,GA
2024-11-26,020,GA
2024-11-26,701,GA
2024-11-26,808,GA
2024-11-27,043,GA
2024-11-27,083,GA
2024-11-27,641,GA
2024-11-28,139,GA
2024-11-28,218,GA
2024-11-28,074,GA
2024-11-29,445,GA
2024-11-29,137,GA
2024-11-29,130,GA
2024-11-30,227,GA
2024-11-30,154,GA
2024-11-30,184,GA
2024-12-01,059,GA
2024-12-01,978,GA
2024-12-01,835,GA
2024-12-02,631,GA
2024-12-02,809,GA
2024-12-02,968,GA
2024-12-03,812,GA
2024-12-03,129,GA
2024-12-03,922,GA
2024-12-04,830,GA
2024-12-04,669,GA
2024-12-04,555,GA
2024-12-05,672,GA
2024-12-05,664,GA
2024-12-05,996,GA
2024-12-06,287,GA
2024-12-06,782,GA
2024-12-06,763,GA
2024-12-07,996,GA
2024-12-07,199,GA
2024-12-07,410,GA
2024-12-08,525,GA
2024-12-08,715,GA
2024-12-08,218,GA
2024-12-09,358,GA
2024-12-09,432,GA
2024-12-09,423,GA
2024-12-10,934,GA
2024-12-10,399,GA
2024-12-10,284,GA
2024-12-11,113,GA
2024-12-11,098,GA
2024-12-11,070,GA
2024-12-12,674,GA
2024-12-12,731,GA
2024-12-12,880,GA
2024-12-13,196,GA
2024-12-13,977,GA
2024-12-13,139,GA
2024-12-14,888,GA
2024-12-14,082,GA
2024-12-14,171,GA
2024-12-15,831,GA
2024-12-15,812,GA
2024-12-15,195,GA
2024-12-16,091,GA
2024-12-16,081,GA
2024-12-16,091,GA
2024-12-17,514,GA
2024-12-17,818,GA
2024-12-17,912,GA
2024-12-18,991,GA
2024-12-18,728,GA
2024-12-18,203,GA
2024-12-19,845,GA
2024-12-19,717,GA
2024-12-19,788,GA
2024-12-20,701,GA
2024-12-20,368,GA
2024-12-20,891,GA
2024-12-21,622,GA
2024-12-21,462,GA
2024-12-21,362,GA
2024-12-22,469,GA
2024-12-22,902,GA
2024-12-22,194,GA
2024-12-23,851,GA
2024-12-23,898,GA
2024-12-23,398,GA
2024-12-24,213,GA
2024-12-24,797,GA
2024-12-24,346,GA
2024-12-25,348,GA
2024-12-25,894,GA
2024-12-25,769,GA
2024-12-26,753,GA
2024-12-26,332,GA
2024-12-26,693,GA
2024-12-27,280,GA
2024-12-27,693,GA
2024-12-27,217,GA
2024-12-28,209,GA
2024-12-28,243,GA
2024-12-28,518,GA
2024-12-29,922,GA
2024-12-29,117,GA
2024-12-29,504,GA
2024-12-30,615,GA
2024-12-30,585,GA
2024-12-30,790,GA
2024-12-31,372,GA
2024-12-31,496,GA
2024-12-31,642,GA
2025-01-01,843,GA
2025-01-01,288,GA
2025-01-01,425,GA
2025-01-02,692,GA
2025-01-02,681,GA
2025-01-02,677,GA
2025-01-03,047,GA
2025-01-03,503,GA
2025-01-03,201,GA
2025-01-04,369,GA
2025-01-04,658,GA
2025-01-04,430,GA
2025-01-05,668,GA
2025-01-05,631,GA
2025-01-05,716,GA
2025-01-06,569,GA
2025-01-06,593,GA
2025-01-06,198,GA
2025-01-07,198,GA
2025-01-07,907,GA
2025-01-07,135,GA
2025-01-08,925,GA
2025-01-08,293,GA
2025-01-08,002,GA
2025-01-09,071,GA
2025-01-09,636,GA
2025-01-09,746,GA
2025-01-10,825,GA
2025-01-10,672,GA
2025-01-10,179,GA
2025-01-11,755,GA
2025-01-11,462,GA
2025-01-11,191,GA
2025-01-12,106,GA
2025-01-12,454,GA
2025-01-12,559,GA
2025-01-13,111,GA
2025-01-13,986,GA
2025-01-13,260,GA
2025-01-14,769,GA
2025-01-14,576,GA
2025-01-14,164,GA
2025-01-15,978,GA
2025-01-15,319,GA
2025-01-15,612,GA
2025-01-16,492,GA
2025-01-16,963,GA
2025-01-16,364,GA
2025-01-17,258,GA
2025-01-17,648,GA
2025-01-17,531,GA
2025-01-18,397,GA
2025-01-18,022,GA
2025-01-18,445,GA
2025-01-19,887,GA
2025-01-19,370,GA
2025-01-19,550,GA
2025-01-20,721,GA
2025-01-20,663,GA
2025-01-20,418,GA
2025-01-21,679,GA
2025-01-21,143,GA
2025-01-21,277,GA
2025-01-22,005,GA
2025-01-22,602,GA
2025-01-22,864,GA
2025-01-23,320,GA
2025-01-23,637,GA
2025-01-23,958,GA
2025-01-24,281,GA
2025-01-24,428,GA
2025-01-24,103,GA
2025-01-25,694,GA
2025-01-25,575,GA
2025-01-25,326,GA
2025-01-26,983,GA
2025-01-26,225,GA
2025-01-26,372,GA
2025-01-27,114,GA
2025-01-27,793,GA
2025-01-27,692,GA
2025-01-28,778,GA
2025-01-28,067,GA
2025-01-28,670,GA
2025-01-29,698,GA
2025-01-29,092,GA
2025-01-29,940,GA
2025-01-30,278,GA
2025-01-30,064,GA
2025-01-30,892,GA
2025-01-31,116,GA
2025-01-31,343,GA
2025-01-31,527,GA
2025-02-01,049,GA
2025-02-01,453,GA
2025-02-01,125,GA
2025-02-02,950,GA
2025-02-02,337,GA
2025-02-02,068,GA
2025-02-03,551,GA
2025-02-03,723,GA
2025-02-03,375,GA
2025-02-04,254,GA
2025-02-04,555,GA
2025-02-04,216,GA
2025-02-05,896,GA
2025-02-05,825,GA
2025-02-05,733,GA
2025-02-06,533,GA
2025-02-06,027,GA
2025-02-06,284,GA
2025-02-07,742,GA
2025-02-07,452,GA
2025-02-07,957,GA
2025-02-08,314,GA
2025-02-08,811,GA
2025-02-08,428,GA
2025-02-09,508,GA
2025-02-09,212,GA
2025-02-09,621,GA
2025-02-10,322,GA
2025-02-10,332,GA
2025-02-10,136,GA
2025-02-11,964,GA
2025-02-11,562,GA
2025-02-11,653,GA
2025-02-12,624,GA
2025-02-12,279,GA
2025-02-12,357,GA
2025-02-13,136,GA
2025-02-13,634,GA
2025-02-13,489,GA
2025-02-14,863,GA
2025-02-14,140,GA
2025-02-14,487,GA
2025-02-15,717,GA
2025-02-15,293,GA
2025-02-15,189,GA
2025-02-16,047,GA
2025-02-16,828,GA
2025-02-16,959,GA
2025-02-17,395,GA
2025-02-17,469,GA
2025-02-17,678,GA
2025-02-18,004,GA
2025-02-18,974,GA
2025-02-18,631,GA
2025-02-19,625,GA
2025-02-19,619,GA
2025-02-19,955,GA
2025-02-20,573,GA
2025-02-20,891,GA
2025-02-20,990,GA
2025-02-21,438,GA
2025-02-21,641,GA
2025-02-21,886,GA
2025-02-22,395,GA
2025-02-22,435,GA
2025-02-22,396,GA
2025-02-23,118,GA
2025-02-23,067,GA
2025-02-23,618,GA
2025-02-24,906,GA
2025-02-24,935,GA
2025-02-24,242,GA
2025-02-25,261,GA
2025-02-25,290,GA
2025-02-25,942,GA
2025-02-26,698,GA
2025-02-26,612,GA
2025-02-26,223,GA
2025-02-27,319,GA
2025-02-27,746,GA
2025-02-27,273,GA
2025-02-28,664,GA
2025-02-28,996,GA
2025-02-28,278,GA
2025-03-01,835,GA
2025-03-01,939,GA
2025-03-01,583,GA
2025-03-02,245,GA
2025-03-02,386,GA
2025-03-02,534,GA
2025-03-03,110,GA
2025-03-03,960,GA
2025-03-03,379,GA
2025-03-04,406,GA
2025-03-04,379,GA
2025-03-04,487,GA
2025-03-05,209,GA
2025-03-05,545,GA
2025-03-05,369,GA
2025-03-06,904,GA
2025-03-06,236,GA
2025-03-06,447,GA
2025-03-07,009,GA
2025-03-07,803,GA
2025-03-07,584,GA
2025-03-08,772,GA
2025-03-08,088,GA
2025-03-08,773,GA
2025-03-09,032,GA
2025-03-09,062,GA
2025-03-09,724,GA
2025-03-10,915,GA
2025-03-10,003,GA
2025-03-10,563,GA
2025-03-11,602,GA
2025-03-11,618,GA
2025-03-11,895,GA
2025-03-12,505,GA
2025-03-12,968,GA
2025-03-12,545,GA
2025-03-13,515,GA
2025-03-13,048,GA
2025-03-13,080,GA
2025-03-14,980,GA
2025-03-14,708,GA
2025-03-14,163,GA
2025-03-15,149,GA
2025-03-15,674,GA
2025-03-15,520,GA
2025-03-16,695,GA
2025-03-16,295,GA
2025-03-16,991,GA
2025-03-17,476,GA
2025-03-17,358,GA
2025-03-17,091,GA
2025-03-18,079,GA
2025-03-18,098,GA
2025-03-18,286,GA
2025-03-19,568,GA
2025-03-19,639,GA
2025-03-19,702,GA
2025-03-20,292,GA
2025-03-20,738,GA
2025-03-20,820,GA
2025-03-21,972,GA
2025-03-21,830,GA
2025-03-21,678,GA
2025-03-22,878,GA
2025-03-22,006,GA
2025-03-22,744,GA
2025-03-23,508,GA
2025-03-23,788,GA
2025-03-23,335,GA
2025-03-24,238,GA
2025-03-24,968,GA
2025-03-24,895,GA
2025-03-25,007,GA
2025-03-25,059,GA
2025-03-25,459,GA
2025-03-26,796,GA
2025-03-26,637,GA
2025-03-26,073,GA
2025-03-27,157,GA
2025-03-27,745,GA
2025-03-27,046,GA
2025-03-28,938,GA
2025-03-28,813,GA
2025-03-28,431,GA
2025-03-29,530,GA
2025-03-29,315,GA
2025-03-29,294,GA
2025-03-30,691,GA
2025-03-30,802,GA
2025-03-30,489,GA
2025-03-31,137,GA
2025-03-31,224,GA
2025-03-31,404,GA
2025-04-01,869,GA
2025-04-01,881,GA
2025-04-01,947,GA
2025-04-02,286,GA
2025-04-02,350,GA
2025-04-02,337,GA
2025-04-03,634,GA
2025-04-03,706,GA
2025-04-03,640,GA
2025-04-04,532,GA
2025-04-04,261,GA
2025-04-04,734,GA
2025-04-05,810,GA
2025-04-05,602,GA
2025-04-05,783,GA
2025-04-06,166,GA
2025-04-06,077,GA
2025-04-06,989,GA
2025-04-07,174,GA
2025-04-07,481,GA
2025-04-07,709,GA
2025-04-08,675,GA
2025-04-08,524,GA
2025-04-08,753,GA
2025-04-09,095,GA
2025-04-09,103,GA
2025-04-09,940,GA
2025-04-10,409,GA
2025-04-10,355,GA
2025-04-10,391,GA
2025-04-11,308,GA
2025-04-11,952,GA
2025-04-11,451,GA
2025-04-12,212,GA
2025-04-12,661,GA
2025-04-12,399,GA
2025-04-13,666,GA
2025-04-13,126,GA
2025-04-13,506,GA
2025-04-14,148,GA
2025-04-14,104,GA
2025-04-14,464,GA
2025-04-15,279,GA
2025-04-15,131,GA
2025-04-15,542,GA
2025-04-16,684,GA
2025-04-16,435,GA
2025-04-16,614,GA
2025-04-17,274,GA
2025-04-17,084,GA
2025-04-17,922,GA
2025-04-18,349,GA
2025-04-18,153,GA
2025-04-18,311,GA
2025-04-19,747,GA
2025-04-19,613,GA
2025-04-19,167,GA
2025-04-20,000,GA
2025-04-20,537,GA
2025-04-20,000,GA
2025-04-21,339,GA
2025-04-21,294,GA
2025-04-21,397,GA
2025-04-22,785,GA
2025-04-22,288,GA
2025-04-22,455,GA
2025-04-23,729,GA
2025-04-23,501,GA
2025-04-23,742,GA
2025-04-24,933,GA
2025-04-24,267,GA
2025-04-24,082,GA
2025-04-25,847,GA
2025-04-25,300,GA
2025-04-25,413,GA
2025-04-26,974,GA
2025-04-26,983,GA
2025-04-26,630,GA
2025-04-27,913,GA
2025-04-27,014,GA
2025-04-27,269,GA
2025-04-28,845,GA
2025-04-28,332,GA
2025-04-28,141,GA
2025-04-29,414,GA
2025-04-29,001,GA
2025-04-29,780,GA
2025-04-30,251,GA
2025-04-30,123,GA
2025-04-30,143,GA
2025-05-01,040,GA
2025-05-01,631,GA
2025-05-01,261,GA
2025-05-02,250,GA
2025-05-02,741,GA
2025-05-02,044,GA
2025-05-03,407,GA
2025-05-03,738,GA
2025-05-03,565,GA
2025-05-04,724,GA
2025-05-04,213,GA
2025-05-04,097,GA
2025-05-05,862,GA
2025-05-05,291,GA
2025-05-05,788,GA
2025-05-06,348,GA
2025-05-06,281,GA
2025-05-06,657,GA
2025-05-07,779,GA
2025-05-07,015,GA
2025-05-07,314,GA
2025-05-08,017,GA
2025-05-08,406,GA
2025-05-08,604,GA
2025-05-09,656,GA
2025-05-09,635,GA
2025-05-09,792,GA
2025-05-10,924,GA
2025-05-10,130,GA
2025-05-10,337,GA
2025-05-11,395,GA
2025-05-11,621,GA
2025-05-11,616,GA
2025-05-12,734,GA
2025-05-12,742,GA
2025-05-12,125,GA
2025-05-13,548,GA
2025-05-13,764,GA
2025-05-13,745,GA
2025-05-14,330,GA
2025-05-14,987,GA
2025-05-14,897,GA
2025-05-15,316,GA
2025-05-15,860,GA
2025-05-15,647,GA
2025-05-16,557,GA
2025-05-16,178,GA
2025-05-16,724,GA
2025-05-17,439,GA
2025-05-17,243,GA
2025-05-17,700,GA
2025-05-18,221,GA
2025-05-18,277,GA
2025-05-18,276,GA
2025-05-19,611,GA
2025-05-19,380,GA
2025-05-19,773,GA
2025-05-20,604,GA
2025-05-20,715,GA
2025-05-20,708,GA
2025-05-21,714,GA
2025-05-21,261,GA
2025-05-21,172,GA
2025-05-22,201,GA
2025-05-22,599,GA
2025-05-22,959,GA
2025-05-23,655,GA
2025-05-23,020,GA
2025-05-23,562,GA
2025-05-24,495,GA
2025-05-24,861,GA
2025-05-24,256,GA
2025-05-25,973,GA
2025-05-25,248,GA
2025-05-25,371,GA
2025-05-26,903,GA
2025-05-26,798,GA
2025-05-26,957,GA
2025-05-27,240,GA
2025-05-27,007,GA
2025-05-27,160,GA
2025-05-28,347,GA
2025-05-28,811,GA
2025-05-28,180,GA
2025-05-29,850,GA
2025-05-29,640,GA
2025-05-29,991,GA
2025-05-30,368,GA
2025-05-30,329,GA
2025-05-30,667,GA
2025-05-31,135,GA
2025-05-31,550,GA
2025-05-31,163,GA
2025-06-01,021,GA
2025-06-01,996,GA
2025-06-01,380,GA
2025-06-02,607,GA
2025-06-02,583,GA
2025-06-02,740,GA
2025-06-03,272,GA
2025-06-03,979,GA
2025-06-03,292,GA
2025-06-04,537,GA
2025-06-04,084,GA
2025-06-04,110,GA
2025-06-05,048,GA
2025-06-05,346,GA
2025-06-05,138,GA
2025-06-06,444,GA
2025-06-06,891,GA
2025-06-06,893,GA
2025-06-07,787,GA
2025-06-07,358,GA
2025-06-07,732,GA
2025-06-08,837,GA
2025-06-08,004,GA
2025-06-08,124,GA
2025-06-09,383,GA
2025-06-09,638,GA
2025-06-09,018,GA
2025-06-10,230,GA
2025-06-10,233,GA
2025-06-10,841,GA
2025-06-11,906,GA
2025-06-11,740,GA
2025-06-11,533,GA
2025-06-12,290,GA
2025-06-12,693,GA
2025-06-12,148,GA
2025-06-13,950,GA
2025-06-13,734,GA
2025-06-13,610,GA
2025-06-14,101,GA
2025-06-14,824,GA
2025-06-14,240,GA
2025-06-15,767,GA
2025-06-15,464,GA
2025-06-15,083,GA
2025-06-16,116,GA
2025-06-16,550,GA
2025-06-16,556,GA
2025-06-17,343,GA
2025-06-17,947,GA
2025-06-17,703,GA
2025-06-18,214,GA
2025-06-18,788,GA
2025-06-18,940,GA
2025-06-19,855,GA
2025-06-19,316,GA
2025-06-19,419,GA
2025-06-20,021,GA
2025-06-20,025,GA
2025-06-20,124,GA
2025-06-21,279,GA
2025-06-21,428,GA
2025-06-21,310,GA
2025-06-22,541,GA
2025-06-22,564,GA
2025-06-22,015,GA
2025-06-23,558,GA
2025-06-23,707,GA
2025-06-23,769,GA
2025-06-24,008,GA
2025-06-24,716,GA
2025-06-24,828,GA
2025-06-25,681,GA
2025-06-25,508,GA
2025-06-25,432,GA
2025-06-26,527,GA
2025-06-26,952,GA
2025-06-26,597,GA
2025-06-27,979,GA
2025-06-27,865,GA
2025-06-27,288,GA
2025-06-28,273,GA
2025-06-28,816,GA
2025-06-28,703,GA
2025-06-29,338,GA
2025-06-29,867,GA
2025-06-29,764,GA
2025-06-30,004,GA
2025-06-30,902,GA
2025-06-30,145,GA
2025-07-01,141,GA
2025-07-01,249,GA
2025-07-01,907,GA
2025-07-02,025,GA
2025-07-02,852,GA
2025-07-02,743,GA
2025-07-03,160,GA
2025-07-03,403,GA
2025-07-03,723,GA
2025-07-04,708,GA
2025-07-04,683,GA
2025-07-04,142,GA
2025-07-05,025,GA
2025-07-05,451,GA
2025-07-05,347,GA
2025-07-06,407,GA
2025-07-06,140,GA
2025-07-06,864,GA
2025-07-07,704,GA
2025-07-07,675,GA
2025-07-07,154,GA
2025-07-08,281,GA
2025-07-08,247,GA
2025-07-08,949,GA
2025-07-09,481,GA
2025-07-09,308,GA
2025-07-09,588,GA
2025-07-10,769,GA
2025-07-10,314,GA
2025-07-10,936,GA
2025-07-11,775,GA
2025-07-11,330,GA
2025-07-11,373,GA
2025-07-12,092,GA
2025-07-12,393,GA
2025-07-12,649,GA
2025-07-13,683,GA
2025-07-13,895,GA
2025-07-13,509,GA
2025-07-14,399,GA
2025-07-14,843,GA
2025-07-14,925,GA
2025-07-15,035,GA
2025-07-15,923,GA
2025-07-15,084,GA
2025-07-16,848,GA
2025-07-16,787,GA
2025-07-16,382,GA
2025-07-17,572,GA
2025-07-17,349,GA
2025-07-17,709,GA
2025-07-18,876,GA
2025-07-18,000,GA
2025-07-18,461,GA
2025-07-19,480,GA
2025-07-19,022,GA
2025-07-19,103,GA
2025-07-20,668,GA
2025-07-20,560,GA
2025-07-20,439,GA
