id,draw_date,draw_time,numbers,sum_digits,root_sum,created_at
16554,2016-09-27,midday,679,22,4,2025-07-01 17:09:41
16553,2016-09-27,evening,579,21,3,2025-07-01 17:09:41
16551,2016-09-26,midday,404,8,8,2025-07-01 17:09:41
16552,2016-09-26,evening,553,13,4,2025-07-01 17:09:41
16549,2016-09-25,midday,564,15,6,2025-07-01 17:09:41
16550,2016-09-25,evening,123,6,6,2025-07-01 17:09:41
16547,2016-09-24,midday,902,11,2,2025-07-01 17:09:41
16548,2016-09-24,evening,624,12,3,2025-07-01 17:09:41
16545,2016-09-23,midday,740,11,2,2025-07-01 17:09:41
16546,2016-09-23,evening,625,13,4,2025-07-01 17:09:41
16543,2016-09-22,midday,187,16,7,2025-07-01 17:09:41
16544,2016-09-22,evening,106,7,7,2025-07-01 17:09:41
16541,2016-09-21,midday,300,3,3,2025-07-01 17:09:41
16542,2016-09-21,evening,098,17,8,2025-07-01 17:09:41
16539,2016-09-20,midday,848,20,2,2025-07-01 17:09:41
16540,2016-09-20,evening,717,15,6,2025-07-01 17:09:41
16538,2016-09-19,midday,703,10,1,2025-07-01 17:09:41
16537,2016-09-19,evening,412,7,7,2025-07-01 17:09:41
16535,2016-09-18,midday,665,17,8,2025-07-01 17:09:41
16536,2016-09-18,evening,289,19,1,2025-07-01 17:09:41
16533,2016-09-17,midday,127,10,1,2025-07-01 17:09:41
16534,2016-09-17,evening,049,13,4,2025-07-01 17:09:41
16531,2016-09-16,midday,825,15,6,2025-07-01 17:09:41
16532,2016-09-16,evening,603,9,9,2025-07-01 17:09:41
16529,2016-09-15,midday,875,20,2,2025-07-01 17:09:41
16530,2016-09-15,evening,686,20,2,2025-07-01 17:09:41
16527,2016-09-14,midday,964,19,1,2025-07-01 17:09:41
16528,2016-09-14,evening,423,9,9,2025-07-01 17:09:41
16525,2016-09-13,midday,926,17,8,2025-07-01 17:09:41
16526,2016-09-13,evening,197,17,8,2025-07-01 17:09:41
16524,2016-09-12,midday,048,12,3,2025-07-01 17:09:41
16523,2016-09-12,evening,498,21,3,2025-07-01 17:09:41
16521,2016-09-11,midday,282,12,3,2025-07-01 17:09:41
16522,2016-09-11,evening,143,8,8,2025-07-01 17:09:41
16520,2016-09-10,midday,551,11,2,2025-07-01 17:09:41
16519,2016-09-10,evening,996,24,6,2025-07-01 17:09:41
16517,2016-09-09,midday,870,15,6,2025-07-01 17:09:41
16518,2016-09-09,evening,047,11,2,2025-07-01 17:09:41
16515,2016-09-08,midday,862,16,7,2025-07-01 17:09:41
16516,2016-09-08,evening,497,20,2,2025-07-01 17:09:41
16513,2016-09-07,midday,912,12,3,2025-07-01 17:09:41
16514,2016-09-07,evening,259,16,7,2025-07-01 17:09:41
16511,2016-09-06,midday,015,6,6,2025-07-01 17:09:41
16512,2016-09-06,evening,326,11,2,2025-07-01 17:09:41
16509,2016-09-05,midday,425,11,2,2025-07-01 17:09:41
16510,2016-09-05,evening,588,21,3,2025-07-01 17:09:41
16507,2016-09-04,midday,914,14,5,2025-07-01 17:09:41
16508,2016-09-04,evening,893,20,2,2025-07-01 17:09:41
16505,2016-09-03,midday,368,17,8,2025-07-01 17:09:41
16506,2016-09-03,evening,562,13,4,2025-07-01 17:09:41
16504,2016-09-02,midday,345,12,3,2025-07-01 17:09:41
16503,2016-09-02,evening,316,10,1,2025-07-01 17:09:41
16501,2016-09-01,midday,536,14,5,2025-07-01 17:09:41
16502,2016-09-01,evening,654,15,6,2025-07-01 17:09:41
16499,2016-08-31,midday,867,21,3,2025-07-01 17:09:41
16500,2016-08-31,evening,324,9,9,2025-07-01 17:09:41
16497,2016-08-30,midday,957,21,3,2025-07-01 17:09:41
16498,2016-08-30,evening,649,19,1,2025-07-01 17:09:41
16495,2016-08-29,midday,904,13,4,2025-07-01 17:09:41
16496,2016-08-29,evening,516,12,3,2025-07-01 17:09:41
16493,2016-08-28,midday,660,12,3,2025-07-01 17:09:41
16494,2016-08-28,evening,581,14,5,2025-07-01 17:09:41
16491,2016-08-27,midday,885,21,3,2025-07-01 17:09:41
16492,2016-08-27,evening,777,21,3,2025-07-01 17:09:41
16490,2016-08-26,midday,255,12,3,2025-07-01 17:09:41
16489,2016-08-26,evening,296,17,8,2025-07-01 17:09:41
16487,2016-08-25,midday,164,11,2,2025-07-01 17:09:41
16488,2016-08-25,evening,240,6,6,2025-07-01 17:09:41
16486,2016-08-24,midday,674,17,8,2025-07-01 17:09:41
16485,2016-08-24,evening,571,13,4,2025-07-01 17:09:41
16483,2016-08-23,midday,081,9,9,2025-07-01 17:09:41
16484,2016-08-23,evening,764,17,8,2025-07-01 17:09:41
16481,2016-08-22,midday,679,22,4,2025-07-01 17:09:41
16482,2016-08-22,evening,646,16,7,2025-07-01 17:09:41
16479,2016-08-21,midday,991,19,1,2025-07-01 17:09:41
16480,2016-08-21,evening,487,19,1,2025-07-01 17:09:41
16477,2016-08-20,midday,487,19,1,2025-07-01 17:09:41
16478,2016-08-20,evening,065,11,2,2025-07-01 17:09:41
16476,2016-08-19,midday,262,10,1,2025-07-01 17:09:41
16475,2016-08-19,evening,484,16,7,2025-07-01 17:09:41
16473,2016-08-18,midday,644,14,5,2025-07-01 17:09:41
16474,2016-08-18,evening,240,6,6,2025-07-01 17:09:41
16471,2016-08-17,midday,040,4,4,2025-07-01 17:09:41
16472,2016-08-17,evening,624,12,3,2025-07-01 17:09:41
16469,2016-08-16,midday,357,15,6,2025-07-01 17:09:41
16470,2016-08-16,evening,489,21,3,2025-07-01 17:09:41
16468,2016-08-15,midday,773,17,8,2025-07-01 17:09:41
16467,2016-08-15,evening,674,17,8,2025-07-01 17:09:41
16465,2016-08-14,midday,535,13,4,2025-07-01 17:09:41
16466,2016-08-14,evening,582,15,6,2025-07-01 17:09:41
16464,2016-08-13,midday,374,14,5,2025-07-01 17:09:41
16463,2016-08-13,evening,052,7,7,2025-07-01 17:09:41
16461,2016-08-12,midday,976,22,4,2025-07-01 17:09:41
16462,2016-08-12,evening,675,18,9,2025-07-01 17:09:41
16459,2016-08-11,midday,346,13,4,2025-07-01 17:09:41
16460,2016-08-11,evening,415,10,1,2025-07-01 17:09:41
16457,2016-08-10,midday,075,12,3,2025-07-01 17:09:41
16458,2016-08-10,evening,222,6,6,2025-07-01 17:09:41
16455,2016-08-09,midday,373,13,4,2025-07-01 17:09:41
16456,2016-08-09,evening,900,9,9,2025-07-01 17:09:41
16453,2016-08-08,midday,034,7,7,2025-07-01 17:09:41
16454,2016-08-08,evening,475,16,7,2025-07-01 17:09:41
16451,2016-08-07,midday,775,19,1,2025-07-01 17:09:41
16452,2016-08-07,evening,419,14,5,2025-07-01 17:09:41
16449,2016-08-06,midday,005,5,5,2025-07-01 17:09:41
16450,2016-08-06,evening,484,16,7,2025-07-01 17:09:41
16448,2016-08-05,midday,953,17,8,2025-07-01 17:09:41
16447,2016-08-05,evening,559,19,1,2025-07-01 17:09:41
16445,2016-08-04,midday,457,16,7,2025-07-01 17:09:41
16446,2016-08-04,evening,210,3,3,2025-07-01 17:09:41
16443,2016-08-03,midday,508,13,4,2025-07-01 17:09:41
16444,2016-08-03,evening,647,17,8,2025-07-01 17:09:41
16441,2016-08-02,midday,061,7,7,2025-07-01 17:09:41
16442,2016-08-02,evening,990,18,9,2025-07-01 17:09:41
16439,2016-08-01,midday,656,17,8,2025-07-01 17:09:41
16440,2016-08-01,evening,735,15,6,2025-07-01 17:09:41
16437,2016-07-31,midday,919,19,1,2025-07-01 17:09:41
16438,2016-07-31,evening,674,17,8,2025-07-01 17:09:41
16435,2016-07-30,midday,462,12,3,2025-07-01 17:09:41
16436,2016-07-30,evening,402,6,6,2025-07-01 17:09:41
16434,2016-07-29,midday,277,16,7,2025-07-01 17:09:41
16433,2016-07-29,evening,039,12,3,2025-07-01 17:09:41
16431,2016-07-28,midday,788,23,5,2025-07-01 17:09:41
16432,2016-07-28,evening,011,2,2,2025-07-01 17:09:41
16429,2016-07-27,midday,220,4,4,2025-07-01 17:09:41
16430,2016-07-27,evening,946,19,1,2025-07-01 17:09:41
16427,2016-07-26,midday,939,21,3,2025-07-01 17:09:41
16428,2016-07-26,evening,424,10,1,2025-07-01 17:09:41
16425,2016-07-25,midday,751,13,4,2025-07-01 17:09:41
16426,2016-07-25,evening,428,14,5,2025-07-01 17:09:41
16423,2016-07-24,midday,010,1,1,2025-07-01 17:09:41
16424,2016-07-24,evening,692,17,8,2025-07-01 17:09:41
16421,2016-07-23,midday,332,8,8,2025-07-01 17:09:41
16422,2016-07-23,evening,456,15,6,2025-07-01 17:09:41
16419,2016-07-22,midday,432,9,9,2025-07-01 17:09:41
16420,2016-07-22,evening,297,18,9,2025-07-01 17:09:41
16417,2016-07-21,midday,663,15,6,2025-07-01 17:09:41
16418,2016-07-21,evening,842,14,5,2025-07-01 17:09:41
16415,2016-07-20,midday,189,18,9,2025-07-01 17:09:41
16416,2016-07-20,evening,811,10,1,2025-07-01 17:09:41
16413,2016-07-19,midday,935,17,8,2025-07-01 17:09:41
16414,2016-07-19,evening,944,17,8,2025-07-01 17:09:41
16411,2016-07-18,midday,333,9,9,2025-07-01 17:09:41
16412,2016-07-18,evening,204,6,6,2025-07-01 17:09:41
16409,2016-07-17,midday,378,18,9,2025-07-01 17:09:41
16410,2016-07-17,evening,102,3,3,2025-07-01 17:09:41
16407,2016-07-16,midday,054,9,9,2025-07-01 17:09:41
16408,2016-07-16,evening,861,15,6,2025-07-01 17:09:41
16406,2016-07-15,midday,924,15,6,2025-07-01 17:09:41
16405,2016-07-15,evening,940,13,4,2025-07-01 17:09:41
16403,2016-07-14,midday,134,8,8,2025-07-01 17:09:41
16404,2016-07-14,evening,324,9,9,2025-07-01 17:09:41
16401,2016-07-13,midday,228,12,3,2025-07-01 17:09:41
16402,2016-07-13,evening,572,14,5,2025-07-01 17:09:41
16400,2016-07-12,midday,558,18,9,2025-07-01 17:09:41
16399,2016-07-12,evening,348,15,6,2025-07-01 17:09:41
16397,2016-07-11,midday,557,17,8,2025-07-01 17:09:41
16398,2016-07-11,evening,437,14,5,2025-07-01 17:09:41
16395,2016-07-10,midday,226,10,1,2025-07-01 17:09:41
16396,2016-07-10,evening,709,16,7,2025-07-01 17:09:41
16393,2016-07-09,midday,110,2,2,2025-07-01 17:09:41
16394,2016-07-09,evening,878,23,5,2025-07-01 17:09:41
16392,2016-07-08,midday,525,12,3,2025-07-01 17:09:41
16391,2016-07-08,evening,913,13,4,2025-07-01 17:09:41
16389,2016-07-07,midday,352,10,1,2025-07-01 17:09:41
16390,2016-07-07,evening,466,16,7,2025-07-01 17:09:41
16388,2016-07-06,midday,381,12,3,2025-07-01 17:09:41
16387,2016-07-06,evening,054,9,9,2025-07-01 17:09:41
16385,2016-07-05,midday,480,12,3,2025-07-01 17:09:41
16386,2016-07-05,evening,487,19,1,2025-07-01 17:09:41
16383,2016-07-04,midday,806,14,5,2025-07-01 17:09:41
16384,2016-07-04,evening,191,11,2,2025-07-01 17:09:41
16381,2016-07-03,midday,948,21,3,2025-07-01 17:09:41
16382,2016-07-03,evening,191,11,2,2025-07-01 17:09:41
16379,2016-07-02,midday,216,9,9,2025-07-01 17:09:41
16380,2016-07-02,evening,236,11,2,2025-07-01 17:09:41
16378,2016-07-01,midday,621,9,9,2025-07-01 17:09:41
16377,2016-07-01,evening,426,12,3,2025-07-01 17:09:41
16376,2016-06-30,midday,853,16,7,2025-07-01 17:09:41
16375,2016-06-30,evening,502,7,7,2025-07-01 17:09:41
16374,2016-06-29,midday,118,10,1,2025-07-01 17:09:41
16373,2016-06-29,evening,985,22,4,2025-07-01 17:09:41
16372,2016-06-28,midday,891,18,9,2025-07-01 17:09:41
16371,2016-06-28,evening,519,15,6,2025-07-01 17:09:41
16369,2016-06-27,midday,749,20,2,2025-07-01 17:09:41
16370,2016-06-27,evening,697,22,4,2025-07-01 17:09:41
16368,2016-06-26,midday,133,7,7,2025-07-01 17:09:41
16367,2016-06-26,evening,683,17,8,2025-07-01 17:09:41
16366,2016-06-25,midday,735,15,6,2025-07-01 17:09:41
16365,2016-06-25,evening,674,17,8,2025-07-01 17:09:41
16363,2016-06-24,midday,201,3,3,2025-07-01 17:09:41
16364,2016-06-24,evening,649,19,1,2025-07-01 17:09:41
16361,2016-06-23,midday,831,12,3,2025-07-01 17:09:41
16362,2016-06-23,evening,590,14,5,2025-07-01 17:09:41
16359,2016-06-22,midday,090,9,9,2025-07-01 17:09:41
16360,2016-06-22,evening,136,10,1,2025-07-01 17:09:41
16357,2016-06-21,midday,700,7,7,2025-07-01 17:09:41
16358,2016-06-21,evening,731,11,2,2025-07-01 17:09:41
16355,2016-06-20,midday,145,10,1,2025-07-01 17:09:41
16356,2016-06-20,evening,731,11,2,2025-07-01 17:09:41
16353,2016-06-19,midday,992,20,2,2025-07-01 17:09:41
16354,2016-06-19,evening,133,7,7,2025-07-01 17:09:41
16351,2016-06-18,midday,922,13,4,2025-07-01 17:09:41
16352,2016-06-18,evening,518,14,5,2025-07-01 17:09:41
16350,2016-06-17,midday,551,11,2,2025-07-01 17:09:41
16349,2016-06-17,evening,536,14,5,2025-07-01 17:09:41
16348,2016-06-16,midday,091,10,1,2025-07-01 17:09:41
16347,2016-06-16,evening,156,12,3,2025-07-01 17:09:41
16346,2016-06-15,midday,200,2,2,2025-07-01 17:09:41
16345,2016-06-15,evening,225,9,9,2025-07-01 17:09:41
16343,2016-06-14,midday,540,9,9,2025-07-01 17:09:41
16344,2016-06-14,evening,938,20,2,2025-07-01 17:09:41
16341,2016-06-13,midday,746,17,8,2025-07-01 17:09:41
16342,2016-06-13,evening,355,13,4,2025-07-01 17:09:41
16339,2016-06-12,midday,372,12,3,2025-07-01 17:09:41
16340,2016-06-12,evening,789,24,6,2025-07-01 17:09:41
16337,2016-06-11,midday,590,14,5,2025-07-01 17:09:41
16338,2016-06-11,evening,909,18,9,2025-07-01 17:09:41
16335,2016-06-10,midday,021,3,3,2025-07-01 17:09:41
16336,2016-06-10,evening,938,20,2,2025-07-01 17:09:41
16333,2016-06-09,midday,202,4,4,2025-07-01 17:09:41
16334,2016-06-09,evening,057,12,3,2025-07-01 17:09:41
16331,2016-06-08,midday,987,24,6,2025-07-01 17:09:41
16332,2016-06-08,evening,065,11,2,2025-07-01 17:09:41
16330,2016-06-07,midday,740,11,2,2025-07-01 17:09:41
16329,2016-06-07,evening,885,21,3,2025-07-01 17:09:41
16328,2016-06-06,midday,721,10,1,2025-07-01 17:09:41
16327,2016-06-06,evening,869,23,5,2025-07-01 17:09:41
16326,2016-06-05,midday,644,14,5,2025-07-01 17:09:41
16325,2016-06-05,evening,131,5,5,2025-07-01 17:09:41
16323,2016-06-04,midday,629,17,8,2025-07-01 17:09:41
16324,2016-06-04,evening,286,16,7,2025-07-01 17:09:41
16321,2016-06-03,midday,731,11,2,2025-07-01 17:09:41
16322,2016-06-03,evening,332,8,8,2025-07-01 17:09:41
16319,2016-06-02,midday,132,6,6,2025-07-01 17:09:41
16320,2016-06-02,evening,260,8,8,2025-07-01 17:09:41
16317,2016-06-01,midday,621,9,9,2025-07-01 17:09:41
16318,2016-06-01,evening,093,12,3,2025-07-01 17:09:41
16316,2016-05-31,midday,851,14,5,2025-07-01 17:09:41
16315,2016-05-31,evening,281,11,2,2025-07-01 17:09:41
16313,2016-05-30,midday,201,3,3,2025-07-01 17:09:41
16314,2016-05-30,evening,338,14,5,2025-07-01 17:09:41
16311,2016-05-29,midday,297,18,9,2025-07-01 17:09:41
16312,2016-05-29,evening,270,9,9,2025-07-01 17:09:41
16309,2016-05-28,midday,403,7,7,2025-07-01 17:09:41
16310,2016-05-28,evening,574,16,7,2025-07-01 17:09:41
16308,2016-05-27,midday,104,5,5,2025-07-01 17:09:41
16307,2016-05-27,evening,456,15,6,2025-07-01 17:09:41
16305,2016-05-26,midday,471,12,3,2025-07-01 17:09:41
16306,2016-05-26,evening,060,6,6,2025-07-01 17:09:41
16304,2016-05-25,midday,204,6,6,2025-07-01 17:09:41
16303,2016-05-25,evening,214,7,7,2025-07-01 17:09:41
16301,2016-05-24,midday,659,20,2,2025-07-01 17:09:41
16302,2016-05-24,evening,736,16,7,2025-07-01 17:09:41
16299,2016-05-23,midday,855,18,9,2025-07-01 17:09:41
16300,2016-05-23,evening,101,2,2,2025-07-01 17:09:41
16297,2016-05-22,midday,765,18,9,2025-07-01 17:09:41
16298,2016-05-22,evening,180,9,9,2025-07-01 17:09:41
16295,2016-05-21,midday,149,14,5,2025-07-01 17:09:41
16296,2016-05-21,evening,185,14,5,2025-07-01 17:09:41
16294,2016-05-20,midday,613,10,1,2025-07-01 17:09:41
16293,2016-05-20,evening,959,23,5,2025-07-01 17:09:41
16291,2016-05-19,midday,346,13,4,2025-07-01 17:09:41
16292,2016-05-19,evening,298,19,1,2025-07-01 17:09:41
16289,2016-05-18,midday,119,11,2,2025-07-01 17:09:41
16290,2016-05-18,evening,695,20,2,2025-07-01 17:09:41
16287,2016-05-17,midday,780,15,6,2025-07-01 17:09:41
16288,2016-05-17,evening,903,12,3,2025-07-01 17:09:41
16285,2016-05-16,midday,053,8,8,2025-07-01 17:09:41
16286,2016-05-16,evening,906,15,6,2025-07-01 17:09:41
16284,2016-05-15,midday,867,21,3,2025-07-01 17:09:41
16283,2016-05-15,evening,378,18,9,2025-07-01 17:09:41
16282,2016-05-14,midday,970,16,7,2025-07-01 17:09:41
16281,2016-05-14,evening,321,6,6,2025-07-01 17:09:41
16280,2016-05-13,midday,897,24,6,2025-07-01 17:09:41
16279,2016-05-13,evening,222,6,6,2025-07-01 17:09:41
16278,2016-05-12,midday,984,21,3,2025-07-01 17:09:41
16277,2016-05-12,evening,306,9,9,2025-07-01 17:09:41
16276,2016-05-11,midday,433,10,1,2025-07-01 17:09:41
16275,2016-05-11,evening,579,21,3,2025-07-01 17:09:41
16273,2016-05-10,midday,032,5,5,2025-07-01 17:09:41
16274,2016-05-10,evening,741,12,3,2025-07-01 17:09:41
16271,2016-05-09,midday,247,13,4,2025-07-01 17:09:41
16272,2016-05-09,evening,713,11,2,2025-07-01 17:09:41
16270,2016-05-08,midday,094,13,4,2025-07-01 17:09:41
16269,2016-05-08,evening,888,24,6,2025-07-01 17:09:41
16268,2016-05-07,midday,718,16,7,2025-07-01 17:09:41
16267,2016-05-07,evening,951,15,6,2025-07-01 17:09:41
16265,2016-05-06,midday,953,17,8,2025-07-01 17:09:41
16266,2016-05-06,evening,155,11,2,2025-07-01 17:09:41
16263,2016-05-05,midday,691,16,7,2025-07-01 17:09:41
16264,2016-05-05,evening,314,8,8,2025-07-01 17:09:41
16261,2016-05-04,midday,413,8,8,2025-07-01 17:09:41
16262,2016-05-04,evening,463,13,4,2025-07-01 17:09:41
16260,2016-05-03,midday,920,11,2,2025-07-01 17:09:41
16259,2016-05-03,evening,894,21,3,2025-07-01 17:09:41
16258,2016-05-02,midday,182,11,2,2025-07-01 17:09:41
16257,2016-05-02,evening,122,5,5,2025-07-01 17:09:41
16256,2016-05-01,midday,513,9,9,2025-07-01 17:09:41
16255,2016-05-01,evening,895,22,4,2025-07-01 17:09:41
16253,2016-04-30,midday,024,6,6,2025-07-01 17:09:41
16254,2016-04-30,evening,515,11,2,2025-07-01 17:09:41
16251,2016-04-29,midday,969,24,6,2025-07-01 17:09:41
16252,2016-04-29,evening,360,9,9,2025-07-01 17:09:41
16249,2016-04-28,midday,493,16,7,2025-07-01 17:09:41
16250,2016-04-28,evening,167,14,5,2025-07-01 17:09:41
16247,2016-04-27,midday,342,9,9,2025-07-01 17:09:41
16248,2016-04-27,evening,568,19,1,2025-07-01 17:09:41
16245,2016-04-26,midday,456,15,6,2025-07-01 17:09:41
16246,2016-04-26,evening,693,18,9,2025-07-01 17:09:41
16243,2016-04-25,midday,762,15,6,2025-07-01 17:09:41
16244,2016-04-25,evening,748,19,1,2025-07-01 17:09:41
16241,2016-04-24,midday,839,20,2,2025-07-01 17:09:41
16242,2016-04-24,evening,886,22,4,2025-07-01 17:09:41
16239,2016-04-23,midday,842,14,5,2025-07-01 17:09:41
16240,2016-04-23,evening,842,14,5,2025-07-01 17:09:41
16238,2016-04-22,midday,876,21,3,2025-07-01 17:09:41
16237,2016-04-22,evening,623,11,2,2025-07-01 17:09:41
16236,2016-04-21,midday,883,19,1,2025-07-01 17:09:41
16235,2016-04-21,evening,061,7,7,2025-07-01 17:09:41
16233,2016-04-20,midday,278,17,8,2025-07-01 17:09:41
16234,2016-04-20,evening,787,22,4,2025-07-01 17:09:41
16231,2016-04-19,midday,181,10,1,2025-07-01 17:09:41
16232,2016-04-19,evening,381,12,3,2025-07-01 17:09:41
16229,2016-04-18,midday,027,9,9,2025-07-01 17:09:41
16230,2016-04-18,evening,148,13,4,2025-07-01 17:09:41
16227,2016-04-17,midday,841,13,4,2025-07-01 17:09:41
16228,2016-04-17,evening,336,12,3,2025-07-01 17:09:41
16226,2016-04-16,midday,384,15,6,2025-07-01 17:09:41
16225,2016-04-16,evening,595,19,1,2025-07-01 17:09:41
16223,2016-04-15,midday,205,7,7,2025-07-01 17:09:41
16224,2016-04-15,evening,939,21,3,2025-07-01 17:09:41
16221,2016-04-14,midday,678,21,3,2025-07-01 17:09:41
16222,2016-04-14,evening,383,14,5,2025-07-01 17:09:41
16219,2016-04-13,midday,642,12,3,2025-07-01 17:09:41
16220,2016-04-13,evening,181,10,1,2025-07-01 17:09:41
16218,2016-04-12,midday,315,9,9,2025-07-01 17:09:41
16217,2016-04-12,evening,801,9,9,2025-07-01 17:09:41
16215,2016-04-11,midday,908,17,8,2025-07-01 17:09:41
16216,2016-04-11,evening,549,18,9,2025-07-01 17:09:41
16214,2016-04-10,midday,045,9,9,2025-07-01 17:09:41
16213,2016-04-10,evening,987,24,6,2025-07-01 17:09:41
16211,2016-04-09,midday,033,6,6,2025-07-01 17:09:41
16212,2016-04-09,evening,932,14,5,2025-07-01 17:09:41
16209,2016-04-08,midday,831,12,3,2025-07-01 17:09:41
16210,2016-04-08,evening,102,3,3,2025-07-01 17:09:41
16207,2016-04-07,midday,568,19,1,2025-07-01 17:09:41
16208,2016-04-07,evening,713,11,2,2025-07-01 17:09:41
16205,2016-04-06,midday,379,19,1,2025-07-01 17:09:41
16206,2016-04-06,evening,254,11,2,2025-07-01 17:09:41
16204,2016-04-05,midday,753,15,6,2025-07-01 17:09:41
16203,2016-04-05,evening,018,9,9,2025-07-01 17:09:41
16201,2016-04-04,midday,807,15,6,2025-07-01 17:09:41
16202,2016-04-04,evening,026,8,8,2025-07-01 17:09:41
16199,2016-04-03,midday,275,14,5,2025-07-01 17:09:41
16200,2016-04-03,evening,928,19,1,2025-07-01 17:09:41
16197,2016-04-02,midday,212,5,5,2025-07-01 17:09:41
16198,2016-04-02,evening,519,15,6,2025-07-01 17:09:41
16196,2016-04-01,midday,296,17,8,2025-07-01 17:09:41
16195,2016-04-01,evening,316,10,1,2025-07-01 17:09:41
16193,2016-03-31,midday,254,11,2,2025-07-01 17:09:41
16194,2016-03-31,evening,537,15,6,2025-07-01 17:09:41
16192,2016-03-30,midday,856,19,1,2025-07-01 17:09:41
16191,2016-03-30,evening,428,14,5,2025-07-01 17:09:41
16189,2016-03-29,midday,639,18,9,2025-07-01 17:09:41
16190,2016-03-29,evening,463,13,4,2025-07-01 17:09:41
16188,2016-03-28,midday,454,13,4,2025-07-01 17:09:41
16187,2016-03-28,evening,282,12,3,2025-07-01 17:09:41
16186,2016-03-27,midday,881,17,8,2025-07-01 17:09:41
16185,2016-03-27,evening,929,20,2,2025-07-01 17:09:41
16183,2016-03-26,midday,182,11,2,2025-07-01 17:09:41
16184,2016-03-26,evening,602,8,8,2025-07-01 17:09:41
16181,2016-03-25,midday,620,8,8,2025-07-01 17:09:41
16182,2016-03-25,evening,445,13,4,2025-07-01 17:09:41
16179,2016-03-24,midday,316,10,1,2025-07-01 17:09:41
16180,2016-03-24,evening,670,13,4,2025-07-01 17:09:41
16177,2016-03-23,midday,766,19,1,2025-07-01 17:09:41
16178,2016-03-23,evening,864,18,9,2025-07-01 17:09:41
16175,2016-03-22,midday,470,11,2,2025-07-01 17:09:41
16176,2016-03-22,evening,019,10,1,2025-07-01 17:09:41
16173,2016-03-21,midday,407,11,2,2025-07-01 17:09:41
16174,2016-03-21,evening,067,13,4,2025-07-01 17:09:41
16171,2016-03-20,midday,436,13,4,2025-07-01 17:09:41
16172,2016-03-20,evening,801,9,9,2025-07-01 17:09:41
16170,2016-03-19,midday,113,5,5,2025-07-01 17:09:41
16169,2016-03-19,evening,393,15,6,2025-07-01 17:09:41
16168,2016-03-18,midday,023,5,5,2025-07-01 17:09:41
16167,2016-03-18,evening,899,26,8,2025-07-01 17:09:41
16166,2016-03-17,midday,147,12,3,2025-07-01 17:09:41
16165,2016-03-17,evening,793,19,1,2025-07-01 17:09:41
16163,2016-03-16,midday,207,9,9,2025-07-01 17:09:41
16164,2016-03-16,evening,489,21,3,2025-07-01 17:09:41
16161,2016-03-15,midday,548,17,8,2025-07-01 17:09:41
16162,2016-03-15,evening,751,13,4,2025-07-01 17:09:41
16159,2016-03-14,midday,831,12,3,2025-07-01 17:09:41
16160,2016-03-14,evening,020,2,2,2025-07-01 17:09:41
16157,2016-03-13,midday,920,11,2,2025-07-01 17:09:41
16158,2016-03-13,evening,686,20,2,2025-07-01 17:09:41
16155,2016-03-12,midday,146,11,2,2025-07-01 17:09:41
16156,2016-03-12,evening,487,19,1,2025-07-01 17:09:41
16153,2016-03-11,midday,526,13,4,2025-07-01 17:09:41
16154,2016-03-11,evening,176,14,5,2025-07-01 17:09:41
16151,2016-03-10,midday,908,17,8,2025-07-01 17:09:41
16152,2016-03-10,evening,151,7,7,2025-07-01 17:09:41
16150,2016-03-09,midday,355,13,4,2025-07-01 17:09:41
16149,2016-03-09,evening,293,14,5,2025-07-01 17:09:41
16147,2016-03-08,midday,838,19,1,2025-07-01 17:09:41
16148,2016-03-08,evening,012,3,3,2025-07-01 17:09:41
16146,2016-03-07,midday,852,15,6,2025-07-01 17:09:41
